old_circuit_id,new_circuit_id,tipo,status,final_status,modem,plan,mac_address,city,latitude,longitude,state,terminal_id,created_at,terminated_at,new_tipo,GBytes_in,GBytes_out,GBytes_total,last_use,days_since_use,use_cat,provedor
AMSI000472,AMSI000472,ubs,Other Providers,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC345BA4,Envira,-7.443600177764893,-70.02739715576172,AM,FTB-011442,2020-02-08,2025-02-08,UBS,,,,2024-10-31,0,Online,Hughesnet
PASI001379,PASI001379,ubs,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Bragança,-0.8460999727249146,-46.61220169067383,PA,FTB-009421,2019-08-28,2024-08-28,UBS,,,,2024-10-31,0,Online,Viasat
PASI001378,PASI001378,ubs,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Bragança,-1.0456000566482544,-46.76309967041016,PA,FTB-009449,2019-08-29,2024-08-29,UBS,,,,2024-10-29,2,Online,Viasat
ROSI000140,ROSI000140,ubs,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Porto Velho,-8.778599739074707,-63.8025016784668,RO,FTB-009846,2019-10-07,2024-10-07,UBS,,,,2024-10-29,2,Online,Viasat
PASI000976,PASI000976,ubs,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Santarém,-2.428100109100342,-54.73720169067383,PA,FTB-009817,2019-10-03,2024-10-03,UBS,,,,2024-10-27,4,Atenção,SES
AMSI000563,AMSI000563,ubs,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Manicoré,-5.805300235748291,-61.29560089111328,AM,FTB-009710,2019-09-23,2024-09-23,UBS,,,,2024-10-29,2,Online,Hughesnet
AMSI000473,AMSI000473,ubs,Other Providers,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC343EF8,Envira,-7.4309000968933105,-70.0208969116211,AM,FTB-011438,2020-02-07,2025-02-07,UBS,,,,2024-10-26,5,Atenção,SES
MASI001654,MASI001654,ubs,Will Not Migrate,Reduced,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Paraibano,-6.416600227355957,-43.99440002441406,MA,FTB-012753,2020-08-31,2025-08-31,UBS,,,,2024-10-31,0,Online,Hughesnet
RJSI000453,RJSF000081,ubs,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC706A4C,,-22.50555992126465,-43.17938995361328,RJ,FTB-014135,2021-04-28,2026-04-28,UBS,0.9006292140111327,0.0671665957197547,0.9677958097308874,2024-10-27,4,Atenção,Viasat
MGSI000802,MGSI000802,ubs,Will Not Migrate,Bloqueados,SB2PLUSMODEM,0034-GESAC Brasil WiFi,00A0BCA1D43C,Nanuque,-17.839540481567383,-40.3543586730957,MG,FTB-014697,2021-09-13,2026-09-13,UBS,,,,2024-10-29,2,Online,SES
MGSI000804,MGSF000031,ubs,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BCA51B90,Barbacena,-21.22654914855957,-43.774391174316406,MG,FTB-014694,2021-09-12,2026-09-12,UBS,3.91155481338501e-07,0.0,3.91155481338501e-07,2024-10-29,2,Online,Hughesnet
ALSI000810,ALSF000205,ubs,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BCA20450,Branquinha,-9.246500015258787,-36.01530838012695,AL,FTB-015104,2021-10-22,2026-10-22,UBS,11.940555485896766,1.723958850838244,13.66451433673501,2024-10-31,0,Online,Hughesnet
ALSI000832,ALSI000832,ubs,Will Not Migrate,Bloqueados,SB2PLUSMODEM,0034-GESAC Brasil WiFi,00A0BCAD5548,Junqueiro,-9.92549991607666,-36.476318359375,AL,FTB-015020,2021-10-18,2026-10-18,UBS,0.0142649831250309,0.1423768606036901,0.1566418437287211,2024-10-31,0,Online,SES
PASI001983,PASI001983,ubs,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC359467,Benevides,-1.3614399433135986,-48.245399475097656,PA,FTB-015203,2021-11-03,2026-11-03,UBS,,,,2024-10-30,1,Online,SES
ALSI000951,ALSF000314,ubs,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BC8E4F1C,Pilar,-9.59749984741211,-35.95730972290039,AL,FTB-015822,2022-01-27,2027-01-27,UBS,9.94652509689331e-07,0.0,9.94652509689331e-07,2024-10-27,4,Atenção,SES
PASI001973,PASF000277,ubs,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCB791AC,,-7.811378002166748,-50.76763916015625,PA,FTB-011483,2022-02-18,2027-02-18,UBS,2.9662051890045404,0.1807888876646757,3.146994076669216,2024-10-31,0,Online,Viasat
MGSI001083,MGSF000135,ubs,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BC9EAA9C,Imbé de Minas,-19.59754943847656,-41.97137069702149,MG,FTB-016307,2022-03-15,2027-03-15,UBS,2.613575747236609,0.238997595384717,2.8525733426213264,2024-10-31,0,Online,SES
MGSI001299,MGSI001299,ubs,Will Not Migrate,Bloqueados,SB2PLUSMODEM,0034-GESAC Brasil WiFi,00A0BC8F923C,Ervália,-20.84054946899414,-42.65737915039063,MG,FTB-016623,2022-03-31,2027-03-31,UBS,1.4592893421649931e-05,4.0910206735134125e-05,5.550310015678406e-05,2024-10-26,5,Atenção,SES
ESSI000862,ESSI000862,ubs,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC485EE7,Atílio Vivácqua,-20.91455078125,-41.19837188720703,ES,FTB-020581,2022-06-24,2027-06-24,UBS,,,,2024-10-25,6,Offline,Viasat
ESSI000792,ESSI000792,ubs,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC30294F,Brejetuba,-20.14654922485352,-41.29037094116211,ES,FTB-019484,2022-05-26,2027-05-26,UBS,,,,2024-10-28,3,Online,Hughesnet
ESSI000787,ESSI000787,ubs,Will Not Migrate,Bloqueados,SB2MODEM,0009-Telebras Plan 3 - 20Mbps,00A0BC3DBE12,Brejetuba,-20.14654922485352,-41.29037094116211,ES,FTB-019550,2022-05-27,2027-05-27,UBS,,,,2024-10-31,0,Online,Hughesnet
ESSI000794,ESSI000794,ubs,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC3CC971,São Mateus,-18.716550827026367,-39.85935974121094,ES,FTB-020379,2022-06-16,2027-06-16,UBS,0.0,0.0,0.0,2024-10-21,10,Offline,Viasat
ESSI000800,ESSI000800,ubs,Will Not Migrate,Bloqueados,SB2MODEM,0009-Telebras Plan 3 - 20Mbps,00A0BC31C865,Brejetuba,-20.14654922485352,-41.29037094116211,ES,FTB-019485,2022-05-26,2027-05-26,UBS,,,,2024-10-28,3,Online,Viasat
AMSI001684,AMSF000872,ubs,Migração,Ativo,SB2MODEM,0039-GESAC2 200,00A0BC379BF3,Jutaí,-2.7474400997161865,-66.76750183105469,AM,FTB-020493,2022-06-21,2027-06-21,UBS,336.32257816474885,29.09602617379278,365.4186043385416,2024-10-29,2,Online,Viasat
AMSI001915,AMSI001915,ubs,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC403D4F,Nhamundá,-2.1864500045776367,-56.71345138549805,AM,FTB-020090,2022-06-08,2027-06-08,UBS,,,,2024-10-28,3,Online,Viasat
MGSI001559,MGSI001559,ubs,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC3A043A,Guaraciama,-17.01449966430664,-43.67340087890625,MG,FTB-021706,2022-07-31,2027-07-31,UBS,,,,2024-10-27,4,Atenção,Viasat
MGSI001565,MGSI001565,ubs,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC3A0CAB,Guaraciama,-17.014530181884766,-43.67338180541992,MG,FTB-021714,2022-07-31,2027-07-31,UBS,,,,2024-10-24,7,Offline,Viasat
PRSF000008,PRSF000008,ubs,Will Not Migrate,Ativo,SB2PLUSMODEM,0006-Corporativo 20 (SB2+),00A0BC9EDB0C,CASTRO,-24.720420837402344,-50.06215286254883,PR,FTB-021543,2022-07-27,2027-07-27,UBS,3.020279109477997e-06,0.0,3.020279109477997e-06,2024-10-21,10,Offline,SES
PRSF000009,PRSF000009,ubs,Will Not Migrate,Ativo,SB2PLUSMODEM,0006-Corporativo 20 (SB2+),00A0BC97EE5C,CASTRO,-24.735837936401367,-49.54660034179688,PR,FTB-021312,2022-07-21,2027-07-21,UBS,3.832485526800156e-05,2.3327767848968502e-05,6.165262311697006e-05,2024-10-31,0,Online,SES
PRSF000010,PRSF000010,ubs,Will Not Migrate,Ativo,SB2PLUSMODEM,0006-Corporativo 20 (SB2+),00A0BCB7BE6C,CASTRO,-24.62694358825684,-49.991249084472656,PR,FTB-021620,2022-07-28,2027-07-28,UBS,,,,2024-10-30,1,Online,Viasat
PRSF000012,PRSF000012,ubs,Will Not Migrate,Ativo,SB2PLUSMODEM,0006-Corporativo 20 (SB2+),00A0BC8F46AC,CASTRO,-24.812557220458984,-50.01852035522461,PR,FTB-021542,2022-07-27,2027-07-27,UBS,0.7462097210809588,0.0843099988996982,0.8305197199806571,2024-10-27,4,Atenção,Viasat
PRSF000011,PRSF000011,ubs,Will Not Migrate,Ativo,SB2PLUSMODEM,0006-Corporativo 20 (SB2+),00A0BC9E74B8,CASTRO,-24.974916458129883,-49.86911010742188,PR,FTB-021354,2022-07-22,2027-07-22,UBS,6.596597692929208,0.677749764174223,7.274347457103431,2024-10-28,3,Online,Viasat
PRSF000013,PRSF000013,ubs,Will Not Migrate,Ativo,SB2PLUSMODEM,0006-Corporativo 20 (SB2+),00A0BC982364,Castro,-24.802793502807617,-50.02677917480469,PR,FTB-021541,2022-07-27,2027-07-27,UBS,,,,2024-10-25,6,Offline,Viasat
PRSF000014,PRSF000014,ubs,Will Not Migrate,Ativo,SB2PLUSMODEM,0006-Corporativo 20 (SB2+),00A0BC8E4C50,Castro,-24.877500534057617,-49.983055114746094,PR,FTB-021355,2022-07-22,2027-07-22,UBS,11.92571745440364,2.3258903678506613,14.2516078222543,2024-10-22,9,Offline,Viasat
GOSI000230,GOSF000067,ubs,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC947084,,-15.757519721984863,-49.33441925048828,GO,FTB-023226,2022-09-12,2027-09-12,UBS,43.27000234927982,3.3021568823605776,46.5721592316404,2024-10-28,3,Online,Viasat
RJSI000543,RJSI000543,ubs,Will Not Migrate,Bloqueados,SB2PLUSMODEM,0034-GESAC Brasil WiFi,00A0BC9F02CC,Italva,-21.421550750732425,-41.69137954711914,RJ,FTB-023409,2022-09-16,2027-09-16,UBS,0.0279928548261523,0.0257380492985248,0.0537309041246771,2024-10-27,4,Atenção,Viasat
RJSI000542,RJSI000542,ubs,Will Not Migrate,Bloqueados,SB2PLUSMODEM,0034-GESAC Brasil WiFi,00A0BC8F9928,Italva,-21.421550750732425,-41.69137954711914,RJ,FTB-023394,2022-09-15,2027-09-15,UBS,,,,2024-10-31,0,Online,SES
PASI003497,PASF001719,ubs,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCBA3EB0,,-5.137761116027832,-49.33419036865234,PA,FTB-024452,2022-09-28,2027-09-28,UBS,56.44162585679442,5.716721740551293,62.15834759734571,2024-10-24,7,Offline,Viasat
AMSI001632,AMSI001632,ubs,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC47FFE7,Parintins,-2.556069850921631,-57.115699768066406,AM,FTB-025161,2022-10-16,2027-10-16,UBS,,,,2024-10-25,6,Offline,Viasat
PASI004031,PASI004031,ubs,Will Not Migrate,Bloqueados,SB2PLUSMODEM,0017-Telebras SB2+ - 10Mbps,00A0BC943CF8,Santarém,-2.4434499740600586,-54.70844268798828,PA,FTB-011489,2022-11-08,2027-11-08,UBS,3.073364496231079e-06,0.0,3.073364496231079e-06,2024-10-30,1,Online,Viasat
PASI000954,PASF000244,ubs,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCB813B0,,-7.046700954437256,-55.41940307617188,PA,FTB-007768,2019-07-10,2024-07-10,UBS,,,,2024-10-21,10,Offline,Viasat
RNSI000849,RNSI000849,ubs,Will Not Migrate,Bloqueados,SB2PLUSMODEM,0034-GESAC Brasil WiFi,00A0BCA8AA38,Frutuoso Gomes,-6.158480167388916,-37.8403205871582,RN,FTB-026490,2023-01-05,2028-01-05,UBS,,,,2024-10-31,0,Online,SES
PESI001293,PESI001293,ubs,Will Not Migrate,Bloqueados,SB2PLUSMODEM,0034-GESAC Brasil WiFi,00A0BC8E7B8C,Calumbi,-7.941490173339844,-38.15032958984375,PE,FTB-026660,2023-02-09,2028-02-09,UBS,0.0,0.0,0.0,2024-10-30,1,Online,Hughesnet
SESI000447,SESF000018,ubs,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BCA7E370,Ribeirópolis,-10.539509773254396,-37.41732025146485,SE,FTB-026524,2023-01-16,2028-01-16,UBS,19.780606002546847,2.3651622775942087,22.145768280141056,2024-10-22,9,Offline,SES
SESI000448,SESF000020,ubs,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BC9EA254,São Miguel do Aleixo,-10.388509750366213,-37.38132095336914,SE,FTB-026518,2023-01-13,2028-01-13,UBS,271.2330703260377,18.03910550288856,289.27217582892627,2024-10-31,0,Online,Hughesnet
MGSI000027,MGSF000690,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC4EC344,,-19.51111221313477,-43.77277755737305,MG,FTB-000113,2019-01-09,2024-01-09,Povos Originários,9.210673258639872,1.0402889223769307,10.250962181016805,2024-10-31,0,Online,Viasat
MGSI000112,MGSF000659,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCB9A25C,,-19.456945419311523,-46.31888961791992,MG,FTB-000204,2019-01-18,2024-01-18,Povos Originários,54.64298324659467,7.426236630417407,62.06921987701208,2024-10-31,0,Online,Hughesnet
MASI000358,MASI000358,quilombo,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,ANAJATUBA,-3.3469998836517334,-44.604000091552734,MA,FTB-001461,2019-03-15,2024-03-15,Povos Originários,,,,2024-10-28,3,Online,Hughesnet
MASI000340,MASI000340,quilombo,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,MONCAO,-3.449399948120117,-45.20610046386719,MA,FTB-001555,2019-03-17,2024-03-17,Povos Originários,,,,2024-10-27,4,Atenção,Viasat
SPSI000014,SPSF000046,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC89D1E0,,-23.0,-46.85944366455078,SP,FTB-000139,2019-01-14,2024-01-14,Povos Originários,201.1938753752038,8.916169892065227,210.11004526726904,2024-10-30,1,Online,Viasat
BASI000170,BASI000170,quilombo,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,CAMPO FORMOSO,-10.18529987335205,-40.95500183105469,BA,FTB-000444,2019-02-06,2024-02-06,Povos Originários,,,,2024-10-31,0,Online,Viasat
MASI000534,MASI000534,quilombo,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,ALCÂNTARA,-2.430999994277954,-44.63800048828125,MA,FTB-001190,2019-03-09,2024-03-09,Povos Originários,,,,2024-10-31,0,Online,Viasat
MASI000707,MASF002003,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC78AD4C,Anajatuba,-3.5775814056396484,-44.82167816162109,Maranhão,FTB-000924,2019-02-26,2024-02-26,Povos Originários,0.4041321305558085,0.0379872797057032,0.4421194102615118,2024-10-29,2,Online,Viasat
PASI000489,PASI000489,quilombo,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC39F693,SALVATERRA,-0.7595000267028809,-48.52320098876953,PA,FTB-001933,2019-03-27,2024-03-27,Povos Originários,0.0,0.0,0.0,2024-10-30,1,Online,SES
SPSI000064,SPSF000014,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCA896AC,SALTO DE PIRAPORA,-23.670299530029297,-47.65779876708984,SP,FTB-000768,2019-02-21,2024-02-21,Povos Originários,49.31742603238672,2.6879462441429496,52.00537227652967,2024-10-31,0,Online,Hughesnet
PASI000170,PASI000170,quilombo,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,00A0BC3F96AC,SALVATERRA,-0.7820000052452087,-48.5369987487793,PA,FTB-001841,2019-03-26,2024-03-26,Povos Originários,,,,2024-10-30,1,Online,Viasat
PASI000427,PASI000427,quilombo,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,00A0BC34DA0D,SALVATERRA,-0.7631000280380249,-48.58470153808594,PA,FTB-002022,2019-03-29,2024-03-29,Povos Originários,0.0,0.0,0.0,2024-10-28,3,Online,Hughesnet
PASI000068,PASI000068,quilombo,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,BUJARU,-1.5149999856948853,-48.04499816894531,PA,FTB-001710,2019-03-21,2024-03-21,Povos Originários,,,,2024-10-26,5,Atenção,Hughesnet
BASI000345,BASF000984,quilombo,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BC6241E0,,-12.777777671813965,-38.9194450378418,BA,FTB-007070,2019-06-27,2024-06-27,Povos Originários,437.4856418389827,50.718259579502046,488.2039014184848,2024-10-24,7,Offline,Hughesnet
PESI000196,PESF000306,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCBB42A0,,-8.512490272521973,-39.30734252929688,PE,FTB-001337,2019-03-13,2024-03-13,Povos Originários,77.88759724609554,6.916813916526735,84.80441116262227,2024-10-29,2,Online,SES
SPSI000069,SPSF000007,quilombo,Migração,Ativo,SB2MODEM,0039-GESAC2 200 (SB2+),00A0BC3B7AAA,IGUAPE,-24.707000732421875,-47.557498931884766,SP,FTB-002218,2019-04-03,2024-04-03,Povos Originários,76.51418791990727,5.810134713537991,82.32432263344526,2024-10-25,6,Offline,Viasat
BASI000924,BASI000924,quilombo,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,BOM JESUS DA LAPA,-13.725600242614746,-43.494998931884766,BA,FTB-007583,2019-07-05,2024-07-05,Povos Originários,,,,2024-10-19,12,Offline,Viasat
RSSI000114,RSSF000104,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCA878C0,,-30.95250129699707,-53.72833251953125,RS,FTB-002134,2019-04-01,2024-04-01,Povos Originários,96.47039361204952,8.03518592286855,104.50557953491808,2024-10-23,8,Offline,SES
MGSI000079,MGSF000500,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC7299BC,,-16.062223434448242,-44.56916809082031,MG,FTB-002491,2019-04-07,2024-04-07,Povos Originários,76.57512909825891,8.275732499547303,84.85086159780622,2024-10-20,11,Offline,Hughesnet
MGSI000241,MGSF000641,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCA1B5BC,,-16.210556030273438,-43.41777801513672,MG,FTB-002940,2019-04-17,2024-04-17,Povos Originários,43.68247447069734,4.1371824545785785,47.81965692527592,2024-10-28,3,Online,Viasat
MGSI000238,MGSF000618,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC62B044,,-16.717792510986328,-42.86589431762695,MG,FTB-002395,2019-04-05,2024-04-05,Povos Originários,74.84567588753998,4.825707936659455,79.67138382419944,2024-10-28,3,Online,Viasat
MGSI000446,MGSI000446,quilombo,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,OURO VERDE DE MINAS,-18.069000244140625,-41.27000045776367,MG,FTB-005049,2019-05-28,2024-05-28,Povos Originários,,,,2024-10-25,6,Offline,Viasat
PASI000092,PASI000092,quilombo,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,ABAETETUBA,-1.75600004196167,-48.89799880981445,PA,FTB-004044,2019-05-14,2024-05-14,Povos Originários,,,,2024-10-31,0,Online,Hughesnet
MASI000218,MASI000218,quilombo,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,MIRINZAL,-2.032700061798096,-44.77099990844727,MA,FTB-003379,2019-04-26,2024-04-26,Povos Originários,,,,2024-10-29,2,Online,SES
PESI000197,PESI000197,quilombo,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,MIRANDIBA,-8.218000411987305,-38.742000579833984,PE,FTB-003188,2019-04-24,2024-04-24,Povos Originários,,,,2024-10-26,5,Atenção,SES
PESI000432,PESF000370,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCAE225C,,-8.119490623474121,-38.728328704833984,PE,FTB-003199,2019-04-24,2024-04-24,Povos Originários,22.83114850707352,1.3119072448462248,24.143055751919743,2024-10-21,10,Offline,Viasat
PESI000433,PESF000371,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC621ACC,,-8.119490623474121,-38.728328704833984,PE,FTB-003134,2019-04-23,2024-04-23,Povos Originários,8.329320713877678,0.4580878838896751,8.787408597767353,2024-10-31,0,Online,Hughesnet
ALSI000046,ALSF000100,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC97D8CC,,-9.663056373596191,-35.71305465698242,AL,FTB-009464,2019-08-29,2024-08-29,Povos Originários,23.844176470302045,4.35043385438621,28.194610324688256,2024-10-24,7,Offline,Viasat
PESI000198,PESF000413,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCDA1DD0,,-8.067489624023438,-39.120338439941406,PE,FTB-002982,2019-04-18,2024-04-18,Povos Originários,130.96775647997856,9.150647317059338,140.1184037970379,2024-10-27,4,Atenção,SES
PESI000400,PESF000318,quilombo,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BC74FC50,,-7.976480484008789,-37.63561630249024,PE,FTB-003642,2019-05-03,2024-05-03,Povos Originários,365.1791421817616,40.22180306352675,405.4009452452883,2024-10-20,11,Offline,Hughesnet
PESI000436,PESF000414,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC4BEAC8,,-8.067489624023438,-39.120338439941406,PE,FTB-002980,2019-04-18,2024-04-18,Povos Originários,10.741658579558134,2.0858117006719112,12.827470280230044,2024-10-22,9,Offline,SES
SPSI000018,SPSF000031,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCB89CE4,,-24.526933670043945,-48.108211517333984,SP,FTB-003076,2019-04-22,2024-04-22,Povos Originários,3.7997961044311523e-07,0.0,3.7997961044311523e-07,2024-10-25,6,Offline,Viasat
SPSI000019,SPSF000032,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC9EF37C,,-24.61027717590332,-48.12972259521485,SP,FTB-006406,2019-06-13,2024-06-13,Povos Originários,23.43567387294024,1.986814683303237,25.42248855624348,2024-10-28,3,Online,Hughesnet
SPSI000020,SPSF000033,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC5A324C,,-24.522499084472656,-48.40416717529297,SP,FTB-006508,2019-06-14,2024-06-14,Povos Originários,330.1398364771157,23.091315414756536,353.2311518918723,2024-10-30,1,Online,SES
SPSI000022,SPSF000034,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC755418,,-24.600000381469727,-48.40694427490234,SP,FTB-006848,2019-06-20,2024-06-20,Povos Originários,258.8135431148112,35.31006566807628,294.12360878288746,2024-10-30,1,Online,Hughesnet
SPSI000084,SPSF000120,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC71EAD8,,-24.75655174255371,-48.50543975830078,SP,FTB-006849,2019-06-20,2024-06-20,Povos Originários,118.709328324534,11.18607564177364,129.89540396630764,2024-10-23,8,Offline,Viasat
SPSI000026,SPSI000026,quilombo,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,BARRA DO TURVO,-24.90250015258789,-48.47560119628906,SP,FTB-006838,2019-06-20,2024-06-20,Povos Originários,,,,2024-10-31,0,Online,Viasat
PESI000429,PESF000304,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCDB7A44,,-8.512490272521973,-39.30734252929688,PE,FTB-003297,2019-04-25,2024-04-25,Povos Originários,22.383187033236027,2.8087844401597977,25.191971473395824,2024-10-31,0,Online,Hughesnet
PESI000430,PESF000305,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCB96400,,-8.512490272521973,-39.30734252929688,PE,FTB-003300,2019-04-25,2024-04-25,Povos Originários,101.85216412413864,6.289649653248489,108.14181377738714,2024-10-29,2,Online,SES
MASI000993,MASI000993,quilombo,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,PRESIDENTE VARGAS,-3.36299991607666,-43.97299957275391,MA,FTB-003689,2019-05-04,2024-05-04,Povos Originários,,,,2024-10-30,1,Online,Hughesnet
TOSI000008,TOSF000084,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCA4BD70,,-10.276389122009276,-47.71666717529297,TO,FTB-006306,2019-06-12,2024-06-12,Povos Originários,4.587015871889889,0.280367043800652,4.867382915690541,2024-10-31,0,Online,Viasat
TOSI000007,TOSF000057,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCB825E8,,-10.547499656677246,-46.42111206054688,TO,FTB-006952,2019-06-25,2024-06-25,Povos Originários,75.5833888836205,5.2151139648631215,80.79850284848362,2024-10-31,0,Online,Viasat
SPSI000188,SPSF000040,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCB99B88,,-24.4869441986084,-48.48250198364258,SP,FTB-006530,2019-06-14,2024-06-14,Povos Originários,225.29278146848085,17.241893721744418,242.53467519022524,2024-10-30,1,Online,Hughesnet
BASI000727,BASI000727,quilombo,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Cachoeira,-12.68970012664795,-38.85689926147461,BA,FTB-004992,2019-05-27,2024-05-27,Povos Originários,,,,2024-10-23,8,Offline,Viasat
CESI000606,CESF000003,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCB1EFEC,Baturité,-4.377500057220459,-38.91719818115234,CE,FTB-006629,2019-06-17,2024-06-17,Povos Originários,,,,2024-10-28,3,Online,Hughesnet
BASI001024,BASF000991,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCA4A7C0,,-14.183611869812012,-39.198333740234375,BA,FTB-005931,2019-06-06,2024-06-06,Povos Originários,189.61641098652035,11.575139349326491,201.19155033584684,2024-10-29,2,Online,Viasat
